reqNo,startTime (micro_seconds),endTime (micro_seconds)
49901,1680837980313376,1680837980334735
49900,1680837980312617,1680837980334009
49899,1680837980311883,1680837980333314
49898,1680837980311190,1680837980332505
49897,1680837980310534,1680837980331837
49896,1680837980309773,1680837980331167
49895,1680837980309056,1680837980330476
49894,1680837980308362,1680837980329747
49893,1680837980307593,1680837980328985
49892,1680837980306861,1680837980328270
49891,1680837980306135,1680837980327588
49890,1680837980305409,1680837980326953
49889,1680837980304762,1680837980326166
49888,1680837980304102,1680837980325425
49887,1680837980303424,1680837980324731
49886,1680837980302727,1680837980324061
49885,1680837980302026,1680837980323413
49884,1680837980301315,1680837980322614
49883,1680837980300558,1680837980321882
49882,1680837980299900,1680837980321160
49881,1680837980299197,1680837980320407
49880,1680837980298481,1680837980319729
49879,1680837980297756,1680837980319021
49878,1680837980297018,1680837980318273
49877,1680837980296302,1680837980317565
49876,1680837980295612,1680837980316867
49875,1680837980294905,1680837980316119
49874,1680837980294221,1680837980315393
49873,1680837980293531,1680837980314691
49872,1680837980292810,1680837980313999
49871,1680837980292002,1680837980313226
49870,1680837980291281,1680837980312491
49869,1680837980290581,1680837980311733
49868,1680837980289829,1680837980311032
49867,1680837980289061,1680837980310387
49866,1680837980288316,1680837980309628
49865,1680837980287639,1680837980308903
49864,1680837980286975,1680837980308208
49863,1680837980286232,1680837980307436
49862,1680837980285469,1680837980306705
49861,1680837980284807,1680837980305978
49860,1680837980283860,1680837980305260
49859,1680837980283144,1680837980304614
49858,1680837980282461,1680837980303963
49857,1680837980281762,1680837980303270
49856,1680837980281039,1680837980302580
49855,1680837980280339,1680837980301871
49854,1680837980279610,1680837980301163
49853,1680837980278838,1680837980300403
49852,1680837980278108,1680837980299742
49851,1680837980277397,1680837980299058
49850,1680837980276620,1680837980298324
49849,1680837980275887,1680837980297609
49848,1680837980275141,1680837980296880
49847,1680837980274466,1680837980296155
49846,1680837980273776,1680837980295458
49845,1680837980273062,1680837980294748
49844,1680837980272304,1680837980294073
49843,1680837980271604,1680837980293378
49842,1680837980270909,1680837980292653
49841,1680837980270182,1680837980291847
49840,1680837980269430,1680837980291129
49839,1680837980268768,1680837980290439
49838,1680837980268116,1680837980289684
49837,1680837980267397,1680837980288905
49836,1680837980266743,1680837980288166
49835,1680837980266034,1680837980287482
49834,1680837980265304,1680837980286819
49833,1680837980264580,1680837980286076
49832,1680837980263838,1680837980285314
49831,1680837980263135,1680837980284375
49830,1680837980262442,1680837980283706
49829,1680837980261675,1680837980282988
49828,1680837980260880,1680837980282308
49827,1680837980260167,1680837980281606
49826,1680837980259510,1680837980280888
49825,1680837980258766,1680837980280182
49824,1680837980258055,1680837980279453
49823,1680837980257328,1680837980278682
49822,1680837980256552,1680837980277972
49821,1680837980255856,1680837980277257
49820,1680837980255142,1680837980276473
49819,1680837980254368,1680837980275730
49818,1680837980253644,1680837980274986
49817,1680837980252988,1680837980274313
49816,1680837980252056,1680837980273622
49815,1680837980251333,1680837980272911
49814,1680837980250663,1680837980272168
49813,1680837980249969,1680837980271456
49812,1680837980249227,1680837980270753
49811,1680837980248527,1680837980270039
49810,1680837980247804,1680837980269283
49809,1680837980247035,1680837980268615
49808,1680837980246342,1680837980267962
49807,1680837980245641,1680837980267242
49806,1680837980244915,1680837980266589
49805,1680837980244222,1680837980265893
49804,1680837980243486,1680837980265162
49803,1680837980242785,1680837980264425
49802,1680837980242060,1680837980263688
49801,1680837980241331,1680837980262994
49800,1680837980240610,1680837980262290
49799,1680837980239906,1680837980261519
49798,1680837980239258,1680837980260724
49797,1680837980238567,1680837980260012
49796,1680837980237858,1680837980259355
49795,1680837980237103,1680837980258626
49794,1680837980236332,1680837980257916
49793,1680837980235619,1680837980257175
49792,1680837980234914,1680837980256404
49791,1680837980234136,1680837980255713
49790,1680837980233381,1680837980254993
49789,1680837980232675,1680837980254228
49788,1680837980232035,1680837980253518
49787,1680837980231239,1680837980252575
49786,1680837980230513,1680837980251906
49785,1680837980229827,1680837980251181
49784,1680837980229068,1680837980250517
49783,1680837980228415,1680837980249812
49782,1680837980227718,1680837980249071
49781,1680837980227023,1680837980248374
49780,1680837980226369,1680837980247648
49779,1680837980225726,1680837980246879
49778,1680837980225085,1680837980246189
49777,1680837980224386,1680837980245493
49776,1680837980223726,1680837980244758
49775,1680837980223030,1680837980244067
49774,1680837980222324,1680837980243340
49773,1680837980221626,1680837980242636
49772,1680837980220946,1680837980241908
49771,1680837980220326,1680837980241174
49770,1680837980219611,1680837980240460
49769,1680837980218908,1680837980239748
49768,1680837980218209,1680837980239101
49767,1680837980217529,1680837980238418
49766,1680837980216913,1680837980237719
49765,1680837980216235,1680837980236948
49764,1680837980215542,1680837980236185
49763,1680837980214929,1680837980235480
49762,1680837980214219,1680837980234761
49761,1680837980213584,1680837980233979
49760,1680837980212941,1680837980233225
49759,1680837980212281,1680837980232518
49758,1680837980211533,1680837980231878
49757,1680837980210882,1680837980231100
49756,1680837980210263,1680837980230389
49755,1680837980209580,1680837980229674
49754,1680837980208924,1680837980228915
49753,1680837980208151,1680837980228261
49752,1680837980207409,1680837980227564
49751,1680837980206721,1680837980226871
49750,1680837980206023,1680837980226216
49749,1680837980205295,1680837980225581
49748,1680837980204575,1680837980224938
49747,1680837980203845,1680837980224232
49746,1680837980203052,1680837980223580
49745,1680837980202331,1680837980222893
49744,1680837980201628,1680837980222179
49743,1680837980200897,1680837980221480
49742,1680837980200139,1680837980220808
49741,1680837980199394,1680837980220189
49740,1680837980198635,1680837980219457
49739,1680837980197880,1680837980218762
49738,1680837980197086,1680837980218071
49737,1680837980196344,1680837980217376
49736,1680837980195607,1680837980216759
49735,1680837980194901,1680837980216082
49734,1680837980194143,1680837980215398
49733,1680837980193361,1680837980214785
49732,1680837980192593,1680837980214065
49731,1680837980191849,1680837980213431
49730,1680837980191152,1680837980212788
49729,1680837980190441,1680837980212127
49728,1680837980189762,1680837980211388
49727,1680837980189123,1680837980210729
49726,1680837980188397,1680837980210111
49725,1680837980187651,1680837980209427
49724,1680837980186889,1680837980208770
49723,1680837980186126,1680837980207997
49722,1680837980185382,1680837980207263
49721,1680837980184647,1680837980206577
49720,1680837980183960,1680837980205877
49719,1680837980183253,1680837980205142
49718,1680837980182512,1680837980204429
49717,1680837980181903,1680837980203692
49716,1680837980181123,1680837980202898
49715,1680837980180475,1680837980202178
49714,1680837980179735,1680837980201477
49713,1680837980178978,1680837980200756
49712,1680837980178316,1680837980199985
49711,1680837980177547,1680837980199240
49710,1680837980176843,1680837980198482
49709,1680837980176133,1680837980197727
49708,1680837980175432,1680837980196932
49707,1680837980174678,1680837980196189
49706,1680837980173929,1680837980195454
49705,1680837980173222,1680837980194756
49704,1680837980172448,1680837980193989
49703,1680837980171725,1680837980193209
49702,1680837980171010,1680837980192440
49701,1680837980170309,1680837980191703
49700,1680837980169613,1680837980191000
49699,1680837980168887,1680837980190288
49698,1680837980168101,1680837980189610
49697,1680837980167339,1680837980188973
49696,1680837980166554,1680837980188244
49695,1680837980165856,1680837980187498
49694,1680837980165123,1680837980186744
49693,1680837980164368,1680837980185973
49692,1680837980163616,1680837980185229
49691,1680837980162878,1680837980184494
49690,1680837980162153,1680837980183807
49689,1680837980161398,1680837980183105
49688,1680837980160654,1680837980182415
49687,1680837980159919,1680837980181749
49686,1680837980159195,1680837980181017
49685,1680837980158503,1680837980180331
49684,1680837980157776,1680837980179582
49683,1680837980157122,1680837980178825
49682,1680837980156373,1680837980178164
49681,1680837980155603,1680837980177393
49680,1680837980154887,1680837980176691
49679,1680837980154120,1680837980175979
49678,1680837980153391,1680837980175280
49677,1680837980152663,1680837980174525
49676,1680837980151937,1680837980173776
49675,1680837980151248,1680837980173069
49674,1680837980150555,1680837980172295
49673,1680837980149807,1680837980171577
49672,1680837980149070,1680837980170857
49671,1680837980148347,1680837980170157
49670,1680837980147603,1680837980169461
49669,1680837980146924,1680837980168735
49668,1680837980146218,1680837980167947
49667,1680837980145409,1680837980167186
49666,1680837980144686,1680837980166402
49665,1680837980143997,1680837980165703
49664,1680837980143235,1680837980164978
49663,1680837980142557,1680837980164215
49662,1680837980141856,1680837980163464
49661,1680837980141115,1680837980162724
49660,1680837980140415,1680837980162000
49659,1680837980139725,1680837980161245
49658,1680837980139014,1680837980160500
49657,1680837980138267,1680837980159766
49656,1680837980137532,1680837980159041
49655,1680837980136758,1680837980158351
49654,1680837980136037,1680837980157624
49653,1680837980135306,1680837980157021
49652,1680837980134574,1680837980156219
49651,1680837980133916,1680837980155450
49650,1680837980133260,1680837980154734
49649,1680837980132523,1680837980153967
49648,1680837980131787,1680837980153237
49647,1680837980131021,1680837980152510
49646,1680837980130311,1680837980151782
49645,1680837980129625,1680837980151095
49644,1680837980128939,1680837980150404
49643,1680837980128245,1680837980149653
49642,1680837980127511,1680837980148917
49641,1680837980126807,1680837980148195
49640,1680837980126043,1680837980147451
49639,1680837980125227,1680837980146770
49638,1680837980124518,1680837980146065
49637,1680837980123814,1680837980145276
49636,1680837980123112,1680837980144532
49635,1680837980122396,1680837980143845
49634,1680837980121705,1680837980143083
49633,1680837980120960,1680837980142404
49632,1680837980120190,1680837980141703
49631,1680837980119498,1680837980140955
49630,1680837980118791,1680837980140263
49629,1680837980118018,1680837980139572
49628,1680837980117329,1680837980138858
49627,1680837980116610,1680837980138134
49626,1680837980115860,1680837980137387
49625,1680837980115136,1680837980136616
49624,1680837980114442,1680837980135890
49623,1680837980113709,1680837980135160
49622,1680837980112989,1680837980134440
49621,1680837980112316,1680837980133763
49620,1680837980111604,1680837980133107
49619,1680837980110902,1680837980132370
49618,1680837980110196,1680837980131635
49617,1680837980109404,1680837980130894
49616,1680837980108648,1680837980130189
49615,1680837980107862,1680837980129472
49614,1680837980107195,1680837980128786
49613,1680837980106554,1680837980128098
49612,1680837980105813,1680837980127365
49611,1680837980105087,1680837980126654
49610,1680837980104379,1680837980125891
49609,1680837980103675,1680837980125073
49608,1680837980102921,1680837980124371
49607,1680837980102251,1680837980123677
49606,1680837980101604,1680837980122966
49605,1680837980100853,1680837980122251
49604,1680837980100117,1680837980121559
49603,1680837980099421,1680837980120807
49602,1680837980098718,1680837980120037
49601,1680837980097953,1680837980119345
49600,1680837980097245,1680837980118639
49599,1680837980096529,1680837980117864
49598,1680837980095826,1680837980117176
49597,1680837980095081,1680837980116455
49596,1680837980094362,1680837980115712
49595,1680837980093656,1680837980114983
49594,1680837980092943,1680837980114289
49593,1680837980092247,1680837980113562
49592,1680837980091521,1680837980112836
49591,1680837980090795,1680837980112163
49590,1680837980090078,1680837980111458
49589,1680837980089290,1680837980110750
49588,1680837980088551,1680837980110044
49587,1680837980087907,1680837980109260
49586,1680837980087201,1680837980108495
49585,1680837980086519,1680837980107707
49584,1680837980085750,1680837980107042
49583,1680837980084968,1680837980106400
49582,1680837980084277,1680837980105659
49581,1680837980083571,1680837980104942
49580,1680837980082855,1680837980104234
49579,1680837980082084,1680837980103524
49578,1680837980081420,1680837980102776
49577,1680837980080726,1680837980102106
49576,1680837980079962,1680837980101457
49575,1680837980079170,1680837980100699
49574,1680837980078463,1680837980099964
49573,1680837980077696,1680837980099268
49572,1680837980076944,1680837980098565
49571,1680837980076190,1680837980097799
49570,1680837980075466,1680837980097091
49569,1680837980074716,1680837980096383
49568,1680837980074055,1680837980095673
49567,1680837980073261,1680837980094928
49566,1680837980072486,1680837980094209
49565,1680837980071727,1680837980093505
49564,1680837980071051,1680837980092789
49563,1680837980070321,1680837980092094
49562,1680837980069602,1680837980091368
49561,1680837980068847,1680837980090641
49560,1680837980068109,1680837980089935
49559,1680837980067386,1680837980089138
49558,1680837980066663,1680837980088404
49557,1680837980065917,1680837980087751
49556,1680837980065125,1680837980087049
49555,1680837980064368,1680837980086366
49554,1680837980063643,1680837980085598
49553,1680837980062881,1680837980084814
49552,1680837980062153,1680837980084124
49551,1680837980061424,1680837980083417
49550,1680837980060701,1680837980082701
49549,1680837980059924,1680837980081931
49548,1680837980059196,1680837980081267
49547,1680837980058502,1680837980080573
49546,1680837980057736,1680837980079810
49545,1680837980056988,1680837980079016
49544,1680837980056271,1680837980078324
49543,1680837980055567,1680837980077538
49542,1680837980054854,1680837980076791
49541,1680837980054088,1680837980076034
49540,1680837980053344,1680837980075312
49539,1680837980052647,1680837980074562
49538,1680837980051872,1680837980073900
49537,1680837980051136,1680837980073108
49536,1680837980050421,1680837980072334
49535,1680837980049693,1680837980071571
49534,1680837980048952,1680837980070898
49533,1680837980048217,1680837980070168
49532,1680837980047403,1680837980069448
49531,1680837980046693,1680837980068694
49530,1680837980045960,1680837980067954
49529,1680837980045219,1680837980067234
49528,1680837980044555,1680837980066511
49527,1680837980043798,1680837980065769
49526,1680837980043037,1680837980064973
49525,1680837980042404,1680837980064212
49524,1680837980041712,1680837980063490
49523,1680837980040973,1680837980062728
49522,1680837980040295,1680837980062000
49521,1680837980039582,1680837980061272
49520,1680837980038849,1680837980060543
49519,1680837980038135,1680837980059771
49518,1680837980037422,1680837980059042
49517,1680837980036730,1680837980058346
49516,1680837980035988,1680837980057581
49515,1680837980035291,1680837980056834
49514,1680837980034532,1680837980056117
49513,1680837980033803,1680837980055412
49512,1680837980033014,1680837980054703
49511,1680837980032310,1680837980053932
49510,1680837980031602,1680837980053191
49509,1680837980030884,1680837980052492
49508,1680837980030204,1680837980051720
49507,1680837980029455,1680837980050981
49506,1680837980028670,1680837980050267
49505,1680837980027958,1680837980049541
49504,1680837980027212,1680837980048795
49503,1680837980026475,1680837980048064
49502,1680837980025780,1680837980047249
49501,1680837980025125,1680837980046550
49500,1680837980024437,1680837980045803
49499,1680837980023748,1680837980045067
49498,1680837980023048,1680837980044403
49497,1680837980022331,1680837980043645
49496,1680837980021586,1680837980042883
49495,1680837980020922,1680837980042250
49494,1680837980020210,1680837980041556
49493,1680837980019434,1680837980040818
49492,1680837980018681,1680837980040137
49491,1680837980017988,1680837980039425
49490,1680837980017310,1680837980038695
49489,1680837980016569,1680837980037983
49488,1680837980015836,1680837980037270
49487,1680837980015088,1680837980036576
49486,1680837980014345,1680837980035855
49485,1680837980013655,1680837980035138
49484,1680837980012894,1680837980034387
49483,1680837980012176,1680837980033646
49482,1680837980011468,1680837980032861
49481,1680837980010717,1680837980032157
49480,1680837980010039,1680837980031450
49479,1680837980009280,1680837980030730
49478,1680837980008575,1680837980030063
49477,1680837980007882,1680837980029298
49476,1680837980007112,1680837980028516
49475,1680837980006339,1680837980027818
49474,1680837980005600,1680837980027059
49473,1680837980004853,1680837980026323
49472,1680837980004133,1680837980025627
49471,1680837980003402,1680837980024974
49470,1680837980002661,1680837980024282
49469,1680837980001894,1680837980023596
49468,1680837980001191,1680837980022900
49467,1680837980000405,1680837980022190
49466,1680837979999638,1680837980021437
49465,1680837979998876,1680837980020769
49464,1680837979998125,1680837980020053
49463,1680837979997349,1680837980019281
49462,1680837979996625,1680837980018527
49461,1680837979995917,1680837980017834
49460,1680837979995188,1680837980017157
49459,1680837979994423,1680837980016415
49458,1680837979993698,1680837980015680
49457,1680837979993007,1680837980014935
49456,1680837979992296,1680837980014192
49455,1680837979991575,1680837980013498
49454,1680837979990853,1680837980012741
49453,1680837979990098,1680837980012021
49452,1680837979989375,1680837980011314
49451,1680837979988616,1680837980010563
49450,1680837979987857,1680837980009897
49449,1680837979987125,1680837980009129
49448,1680837979986437,1680837980008418
49447,1680837979985709,1680837980007728
49446,1680837979984950,1680837980006974
49445,1680837979984256,1680837980006183
49444,1680837979983562,1680837980005448
49443,1680837979982857,1680837980004699
49442,1680837979982142,1680837980003981
49441,1680837979981424,1680837980003254
49440,1680837979980656,1680837980002504
49439,1680837979979922,1680837980001741
49438,1680837979979247,1680837980001033
49437,1680837979978520,1680837980000250
49436,1680837979977804,1680837979999485
49435,1680837979977051,1680837979998723
49434,1680837979976390,1680837979997969
49433,1680837979975512,1680837979997216
49432,1680837979974753,1680837979996469
49431,1680837979973981,1680837979995765
49430,1680837979973288,1680837979995039
49429,1680837979972550,1680837979994266
49428,1680837979971827,1680837979993545
49427,1680837979971059,1680837979992854
49426,1680837979970288,1680837979992142
49425,1680837979969543,1680837979991422
49424,1680837979968786,1680837979990706
49423,1680837979968157,1680837979989942
49422,1680837979967496,1680837979989218
49421,1680837979966752,1680837979988463
49420,1680837979965986,1680837979987701
49419,1680837979965310,1680837979986972
49418,1680837979964583,1680837979986297
49417,1680837979963855,1680837979985555
49416,1680837979963161,1680837979984796
49415,1680837979962432,1680837979984116
49414,1680837979961752,1680837979983408
49413,1680837979961015,1680837979982700
49412,1680837979960286,1680837979981996
49411,1680837979959524,1680837979981267
49410,1680837979958825,1680837979980503
49409,1680837979958127,1680837979979768
49408,1680837979957375,1680837979979093
49407,1680837979956620,1680837979978366
49406,1680837979955905,1680837979977649
49405,1680837979955170,1680837979976918
49404,1680837979954438,1680837979976235
49403,1680837979953726,1680837979975366
49402,1680837979953067,1680837979974597
49401,1680837979952347,1680837979973828
49400,1680837979951591,1680837979973135
49399,1680837979950955,1680837979972424
49398,1680837979950281,1680837979971712
49397,1680837979949567,1680837979970944
49396,1680837979948784,1680837979970131
49395,1680837979948107,1680837979969397
49394,1680837979947479,1680837979968690
49393,1680837979946766,1680837979968028
49392,1680837979946054,1680837979967343
49391,1680837979945315,1680837979966606
49390,1680837979944533,1680837979965840
49389,1680837979943824,1680837979965159
49388,1680837979943157,1680837979964428
49387,1680837979942467,1680837979963702
49386,1680837979941756,1680837979963008
49385,1680837979941019,1680837979962278
49384,1680837979940318,1680837979961606
49383,1680837979939648,1680837979960869
49382,1680837979938937,1680837979960140
49381,1680837979938211,1680837979959371
49380,1680837979937475,1680837979958672
49379,1680837979936730,1680837979957982
49378,1680837979935982,1680837979957221
49377,1680837979935304,1680837979956473
49376,1680837979934565,1680837979955751
49375,1680837979933853,1680837979955024
49374,1680837979933083,1680837979954291
49373,1680837979932313,1680837979953579
49372,1680837979931583,1680837979952920
49371,1680837979930898,1680837979952200
49370,1680837979930176,1680837979951438
49369,1680837979929456,1680837979950809
49368,1680837979928733,1680837979950135
49367,1680837979928104,1680837979949416
49366,1680837979927414,1680837979948630
49365,1680837979926693,1680837979948031
49364,1680837979925995,1680837979947366
49363,1680837979925281,1680837979946621
49362,1680837979924571,1680837979945908
49361,1680837979923832,1680837979945169
49360,1680837979923096,1680837979944386
49359,1680837979922455,1680837979943670
49358,1680837979921788,1680837979943011
49357,1680837979921123,1680837979942328
49356,1680837979920452,1680837979941603
49355,1680837979919633,1680837979940866
49354,1680837979918968,1680837979940164
49353,1680837979918279,1680837979939501
49352,1680837979917591,1680837979938790
49351,1680837979916868,1680837979938058
49350,1680837979916176,1680837979937323
49349,1680837979915501,1680837979936576
49348,1680837979914853,1680837979935829
49347,1680837979914143,1680837979935152
49346,1680837979913443,1680837979934426
49345,1680837979912778,1680837979933714
49344,1680837979912134,1680837979932970
49343,1680837979911462,1680837979932167
49342,1680837979910769,1680837979931434
49341,1680837979910020,1680837979930753
49340,1680837979909306,1680837979930032
49339,1680837979908570,1680837979929303
49338,1680837979907784,1680837979928588
49337,1680837979907084,1680837979927951
49336,1680837979906383,1680837979927260
49335,1680837979905655,1680837979926547
49334,1680837979904942,1680837979925857
49333,1680837979904211,1680837979925130
49332,1680837979903493,1680837979924418
49331,1680837979902839,1680837979923685
49330,1680837979902139,1680837979922944
49329,1680837979901429,1680837979922302
49328,1680837979900700,1680837979921634
49327,1680837979899973,1680837979921013
49326,1680837979899208,1680837979920298
49325,1680837979898550,1680837979919480
49324,1680837979897888,1680837979918822
49323,1680837979897128,1680837979918133
49322,1680837979896459,1680837979917447
49321,1680837979895721,1680837979916715
49320,1680837979894992,1680837979916023
49319,1680837979894256,1680837979915349
49318,1680837979893471,1680837979914701
49317,1680837979892678,1680837979913989
49316,1680837979892034,1680837979913291
49315,1680837979891277,1680837979912624
49314,1680837979890512,1680837979911983
49313,1680837979889820,1680837979911316
49312,1680837979889123,1680837979910616
49311,1680837979888505,1680837979909874
49310,1680837979887727,1680837979909168
49309,1680837979887009,1680837979908417
49308,1680837979886246,1680837979907637
49307,1680837979885440,1680837979906931
49306,1680837979884651,1680837979906229
49305,1680837979883839,1680837979905502
49304,1680837979883066,1680837979904795
49303,1680837979882303,1680837979904058
49302,1680837979881636,1680837979903348
49301,1680837979881000,1680837979902693
49300,1680837979880334,1680837979901998
49299,1680837979879667,1680837979901284
49298,1680837979878885,1680837979900546
49297,1680837979878108,1680837979899821
49296,1680837979877397,1680837979899054
49295,1680837979876723,1680837979898396
49294,1680837979875975,1680837979897744
49293,1680837979875180,1680837979896985
49292,1680837979874412,1680837979896310
49291,1680837979873612,1680837979895568
49290,1680837979872936,1680837979894835
49289,1680837979872284,1680837979894100
49288,1680837979871517,1680837979893316
49287,1680837979870835,1680837979892547
49286,1680837979870117,1680837979891881
49285,1680837979869327,1680837979891120
49284,1680837979868610,1680837979890365
49283,1680837979868000,1680837979889663
49282,1680837979867354,1680837979889017
49281,1680837979866646,1680837979888350
49280,1680837979865878,1680837979887571
49279,1680837979865222,1680837979886856
49278,1680837979864518,1680837979886090
49277,1680837979863768,1680837979885286
49276,1680837979863107,1680837979884494
49275,1680837979862442,1680837979883686
49274,1680837979861686,1680837979882912
49273,1680837979860995,1680837979882148
49272,1680837979860344,1680837979881480
49271,1680837979859575,1680837979880846
49270,1680837979858724,1680837979880181
49269,1680837979858042,1680837979879513
49268,1680837979857373,1680837979878730
49267,1680837979856523,1680837979877952
49266,1680837979855811,1680837979877248
49265,1680837979855144,1680837979876577
49264,1680837979854436,1680837979875819
49263,1680837979853675,1680837979875024
49262,1680837979852920,1680837979874259
49261,1680837979852213,1680837979873456
49260,1680837979851532,1680837979872781
49259,1680837979850735,1680837979872129
49258,1680837979850024,1680837979871368
49257,1680837979849238,1680837979870683
49256,1680837979848428,1680837979869960
49255,1680837979847720,1680837979869175
49254,1680837979847071,1680837979868454
49253,1680837979846422,1680837979867846
49252,1680837979845737,1680837979867198
49251,1680837979844989,1680837979866490
49250,1680837979844321,1680837979865723
49249,1680837979843542,1680837979865067
49248,1680837979842812,1680837979864362
49247,1680837979842103,1680837979863648
49246,1680837979841360,1680837979862959
49245,1680837979840684,1680837979862289
49244,1680837979840038,1680837979861529
49243,1680837979839303,1680837979860841
49242,1680837979838515,1680837979860191
49241,1680837979837741,1680837979859421
49240,1680837979836959,1680837979858569
49239,1680837979836251,1680837979857887
49238,1680837979835522,1680837979857217
49237,1680837979834708,1680837979856367
49236,1680837979834053,1680837979855657
49235,1680837979833410,1680837979854987
49234,1680837979832592,1680837979854291
49233,1680837979831811,1680837979853523
49232,1680837979831049,1680837979852764
49231,1680837979830333,1680837979852056
49230,1680837979829545,1680837979851378
49229,1680837979828745,1680837979850584
49228,1680837979828067,1680837979849886
49227,1680837979827456,1680837979849089
49226,1680837979826743,1680837979848298
49225,1680837979826065,1680837979847568
49224,1680837979825280,1680837979846924
49223,1680837979824504,1680837979846267
49222,1680837979823790,1680837979845579
49221,1680837979823136,1680837979844832
49220,1680837979822448,1680837979844163
49219,1680837979821706,1680837979843386
49218,1680837979820972,1680837979842656
49217,1680837979820220,1680837979841951
49216,1680837979819434,1680837979841204
49215,1680837979818650,1680837979840531
49214,1680837979817861,1680837979839886
49213,1680837979817124,1680837979839145
49212,1680837979816503,1680837979838360
49211,1680837979815819,1680837979837587
49210,1680837979815142,1680837979836809
49209,1680837979814337,1680837979836094
49208,1680837979813714,1680837979835366
49207,1680837979813063,1680837979834560
49206,1680837979812373,1680837979833900
49205,1680837979811648,1680837979833253
49204,1680837979810914,1680837979832435
49203,1680837979810099,1680837979831657
49202,1680837979809373,1680837979830901
49201,1680837979808694,1680837979830195
49200,1680837979808017,1680837979829389
49199,1680837979807350,1680837979828590
49198,1680837979806716,1680837979827917
49197,1680837979805989,1680837979827301
49196,1680837979805218,1680837979826588
49195,1680837979804467,1680837979825910
49194,1680837979803745,1680837979825125
49193,1680837979803037,1680837979824348
49192,1680837979802365,1680837979823641
49191,1680837979801704,1680837979823066
49190,1680837979801018,1680837979822338
49189,1680837979800379,1680837979821549
49188,1680837979799596,1680837979820819
49187,1680837979798884,1680837979820063
49186,1680837979798099,1680837979819277
49185,1680837979797307,1680837979818494
49184,1680837979796596,1680837979817715
49183,1680837979795959,1680837979816990
49182,1680837979795223,1680837979816351
49181,1680837979794472,1680837979815662
