reqNo,startTime (micro_seconds),endTime (micro_seconds)
49883,1680839026195173,1680839026197566
49882,1680839026194234,1680839026196620
49881,1680839026193288,1680839026195687
49880,1680839026192324,1680839026194725
49879,1680839026191382,1680839026193789
49878,1680839026190434,1680839026192840
49877,1680839026189452,1680839026191875
49876,1680839026188541,1680839026190936
49875,1680839026187589,1680839026189993
49874,1680839026186631,1680839026189017
49873,1680839026185695,1680839026188091
49872,1680839026184692,1680839026187136
49871,1680839026183745,1680839026186176
49870,1680839026182794,1680839026185249
49869,1680839026181855,1680839026184243
49868,1680839026180853,1680839026183297
49867,1680839026179911,1680839026182354
49866,1680839026178979,1680839026181433
49865,1680839026178026,1680839026180405
49864,1680839026177080,1680839026179465
49863,1680839026176162,1680839026178526
49862,1680839026175189,1680839026177587
49861,1680839026174264,1680839026176633
49860,1680839026173292,1680839026175716
49859,1680839026172371,1680839026174763
49858,1680839026171441,1680839026173825
49857,1680839026170503,1680839026172855
49856,1680839026169508,1680839026171940
49855,1680839026168548,1680839026171005
49854,1680839026167616,1680839026170063
49853,1680839026166672,1680839026169061
49852,1680839026165709,1680839026168100
49851,1680839026164755,1680839026167182
49850,1680839026163788,1680839026166235
49849,1680839026162839,1680839026165264
49848,1680839026161901,1680839026164307
49847,1680839026160929,1680839026163355
49846,1680839026160026,1680839026162398
49845,1680839026159014,1680839026161611
49844,1680839026158033,1680839026160491
49843,1680839026157074,1680839026159589
49842,1680839026156149,1680839026158574
49841,1680839026155161,1680839026157715
49840,1680839026154234,1680839026156628
49839,1680839026153268,1680839026155704
49838,1680839026152291,1680839026154725
49837,1680839026151382,1680839026153808
49836,1680839026150398,1680839026153188
49835,1680839026149402,1680839026151843
49834,1680839026148473,1680839026150944
49833,1680839026147547,1680839026149957
49832,1680839026146562,1680839026148953
49831,1680839026145578,1680839026148027
49830,1680839026144628,1680839026147107
49829,1680839026143697,1680839026146124
49828,1680839026142770,1680839026145135
49827,1680839026141792,1680839026144175
49826,1680839026140828,1680839026143249
49825,1680839026139886,1680839026142331
49824,1680839026138938,1680839026141345
49823,1680839026137945,1680839026140374
49822,1680839026137007,1680839026139440
49821,1680839026136064,1680839026138499
49820,1680839026135148,1680839026137501
49819,1680839026134172,1680839026136554
49818,1680839026133230,1680839026135619
49817,1680839026132295,1680839026134708
49816,1680839026131303,1680839026133726
49815,1680839026130300,1680839026132785
49814,1680839026129351,1680839026131855
49813,1680839026128374,1680839026130860
49812,1680839026127368,1680839026129851
49811,1680839026126361,1680839026128897
49810,1680839026125411,1680839026127927
49809,1680839026124435,1680839026126930
49808,1680839026123513,1680839026126178
49807,1680839026122482,1680839026124972
49806,1680839026121458,1680839026123987
49805,1680839026120533,1680839026123072
49804,1680839026119599,1680839026122134
49803,1680839026118647,1680839026121012
49802,1680839026117709,1680839026120080
49801,1680839026116737,1680839026119154
49800,1680839026115797,1680839026118208
49799,1680839026114847,1680839026117263
49798,1680839026113883,1680839026116282
49797,1680839026112905,1680839026115357
49796,1680839026111975,1680839026114420
49795,1680839026111047,1680839026113740
49794,1680839026110095,1680839026112459
49793,1680839026109126,1680839026111522
49792,1680839026108201,1680839026110609
49791,1680839026107267,1680839026109656
49790,1680839026106334,1680839026108945
49789,1680839026105376,1680839026107761
49788,1680839026104367,1680839026106813
49787,1680839026103419,1680839026105894
49786,1680839026102506,1680839026104935
49785,1680839026101540,1680839026104227
49784,1680839026100534,1680839026102973
49783,1680839026099559,1680839026102069
49782,1680839026098637,1680839026101132
49781,1680839026097662,1680839026100214
49780,1680839026096685,1680839026099113
49779,1680839026095715,1680839026098182
49778,1680839026094777,1680839026097224
49777,1680839026093827,1680839026096246
49776,1680839026092914,1680839026095532
49775,1680839026091974,1680839026094331
49774,1680839026090978,1680839026093381
49773,1680839026090024,1680839026092475
49772,1680839026089125,1680839026091535
49771,1680839026088165,1680839026090753
49770,1680839026087192,1680839026089580
49769,1680839026086162,1680839026088706
49768,1680839026085234,1680839026087725
49767,1680839026084262,1680839026086809
49766,1680839026083313,1680839026085717
49765,1680839026082295,1680839026084780
49764,1680839026081324,1680839026083823
49763,1680839026080407,1680839026082874
49762,1680839026079441,1680839026082155
49761,1680839026078411,1680839026080886
49760,1680839026077438,1680839026079972
49759,1680839026076461,1680839026079025
49758,1680839026075504,1680839026078090
49757,1680839026074553,1680839026076991
49756,1680839026073603,1680839026076005
49755,1680839026072643,1680839026075057
49754,1680839026071701,1680839026074101
49753,1680839026070739,1680839026073459
49752,1680839026069745,1680839026072190
49751,1680839026068807,1680839026071263
49750,1680839026067898,1680839026070309
49749,1680839026066946,1680839026069491
49748,1680839026065999,1680839026068360
49747,1680839026064982,1680839026067444
49746,1680839026064057,1680839026066505
49745,1680839026063128,1680839026065560
49744,1680839026062115,1680839026064534
49743,1680839026061124,1680839026063612
49742,1680839026060160,1680839026062681
49741,1680839026059230,1680839026061675
49740,1680839026058239,1680839026060810
49739,1680839026057265,1680839026059720
49738,1680839026056326,1680839026058784
49737,1680839026055388,1680839026057802
49736,1680839026054437,1680839026056833
49735,1680839026053510,1680839026056066
49734,1680839026052518,1680839026054942
49733,1680839026051601,1680839026053983
49732,1680839026050673,1680839026053073
49731,1680839026049752,1680839026052079
49730,1680839026048817,1680839026051372
49729,1680839026047838,1680839026050227
49728,1680839026046915,1680839026049299
49727,1680839026045979,1680839026048382
49726,1680839026045042,1680839026047399
49725,1680839026044106,1680839026046687
49724,1680839026043154,1680839026045534
49723,1680839026042175,1680839026044588
49722,1680839026041252,1680839026043667
49721,1680839026040315,1680839026042711
49720,1680839026039357,1680839026042077
49719,1680839026038322,1680839026040807
49718,1680839026037346,1680839026039867
49717,1680839026036418,1680839026038918
49716,1680839026035425,1680839026038006
49715,1680839026034460,1680839026036906
49714,1680839026033447,1680839026035971
49713,1680839026032456,1680839026034985
49712,1680839026031476,1680839026034089
49711,1680839026030478,1680839026033003
49710,1680839026029513,1680839026032001
49709,1680839026028572,1680839026031039
49708,1680839026027641,1680839026030038
49707,1680839026026668,1680839026029064
49706,1680839026025664,1680839026028125
49705,1680839026024731,1680839026027194
49704,1680839026023798,1680839026026229
49703,1680839026022782,1680839026025215
49702,1680839026021800,1680839026024278
49701,1680839026020863,1680839026023360
49700,1680839026019936,1680839026022343
49699,1680839026018998,1680839026021351
49698,1680839026018021,1680839026020416
49697,1680839026017076,1680839026019491
49696,1680839026016153,1680839026018559
49695,1680839026015219,1680839026017565
49694,1680839026014241,1680839026016630
49693,1680839026013306,1680839026015705
49692,1680839026012341,1680839026014782
49691,1680839026011349,1680839026013795
49690,1680839026010379,1680839026012859
49689,1680839026009428,1680839026011893
49688,1680839026008502,1680839026010908
49687,1680839026007566,1680839026009941
49686,1680839026006632,1680839026008982
49685,1680839026005698,1680839026008053
49684,1680839026004741,1680839026007129
49683,1680839026003767,1680839026006186
49682,1680839026002783,1680839026005252
49681,1680839026001857,1680839026004286
49680,1680839026000909,1680839026003320
49679,1680839025999959,1680839026002336
49678,1680839025999023,1680839026001409
49677,1680839025998101,1680839026000470
49676,1680839025997125,1680839025999513
49675,1680839025996223,1680839025998574
49674,1680839025995230,1680839025997654
49673,1680839025994283,1680839025996709
49672,1680839025993344,1680839025995766
49671,1680839025992398,1680839025994783
49670,1680839025991453,1680839025993837
49669,1680839025990508,1680839025992899
49668,1680839025989557,1680839025991943
49667,1680839025988637,1680839025991007
49666,1680839025987679,1680839025990054
49665,1680839025986766,1680839025989122
49664,1680839025985811,1680839025988200
49663,1680839025984849,1680839025987231
49662,1680839025983920,1680839025986330
49661,1680839025982951,1680839025985375
49660,1680839025982022,1680839025984402
49659,1680839025981121,1680839025983473
49658,1680839025980235,1680839025982507
49657,1680839025979351,1680839025981581
49656,1680839025978456,1680839025980685
49655,1680839025977586,1680839025979789
49654,1680839025976677,1680839025978905
49653,1680839025975772,1680839025978003
49652,1680839025974878,1680839025977141
49651,1680839025973998,1680839025976224
49650,1680839025973124,1680839025975328
49649,1680839025972254,1680839025974440
49648,1680839025971379,1680839025973554
49647,1680839025970488,1680839025972709
49646,1680839025969545,1680839025971800
49645,1680839025968608,1680839025970927
49644,1680839025967717,1680839025970043
49643,1680839025966789,1680839025969091
49642,1680839025965785,1680839025968155
49641,1680839025964823,1680839025967271
49640,1680839025963928,1680839025966343
49639,1680839025962984,1680839025965332
49638,1680839025962039,1680839025964369
49637,1680839025961082,1680839025963484
49636,1680839025960169,1680839025962537
49635,1680839025959080,1680839025961586
49634,1680839025958150,1680839025960629
49633,1680839025957190,1680839025959717
49632,1680839025956304,1680839025958598
49631,1680839025955406,1680839025957704
49630,1680839025954411,1680839025956737
49629,1680839025953495,1680839025955852
49628,1680839025952574,1680839025954960
49627,1680839025951660,1680839025953967
49626,1680839025950706,1680839025953040
49625,1680839025949607,1680839025952120
49624,1680839025948705,1680839025951208
49623,1680839025947810,1680839025950272
49622,1680839025946846,1680839025949160
49621,1680839025945922,1680839025948252
49620,1680839025944977,1680839025947365
49619,1680839025944016,1680839025946401
49618,1680839025943010,1680839025945468
49617,1680839025942046,1680839025944525
49616,1680839025941124,1680839025943560
49615,1680839025940178,1680839025942565
49614,1680839025939185,1680839025941591
49613,1680839025938224,1680839025940663
49612,1680839025937249,1680839025939731
49611,1680839025936308,1680839025938738
49610,1680839025935332,1680839025937766
49609,1680839025934330,1680839025936796
49608,1680839025933370,1680839025935863
49607,1680839025932434,1680839025934890
49606,1680839025931454,1680839025933873
49605,1680839025930409,1680839025932917
49604,1680839025929508,1680839025931987
49603,1680839025928554,1680839025931011
49602,1680839025927610,1680839025929955
49601,1680839025926508,1680839025929056
49600,1680839025925577,1680839025928094
49599,1680839025924591,1680839025927180
49598,1680839025923654,1680839025926051
49597,1680839025922649,1680839025925137
49596,1680839025921709,1680839025924147
49595,1680839025920706,1680839025923273
49594,1680839025919762,1680839025922195
49593,1680839025918757,1680839025921255
49592,1680839025917818,1680839025920283
49591,1680839025916781,1680839025919428
49590,1680839025915835,1680839025918297
49589,1680839025914839,1680839025917365
49588,1680839025913917,1680839025916338
49587,1680839025912915,1680839025915500
49586,1680839025911858,1680839025914393
49585,1680839025910871,1680839025913461
49584,1680839025909961,1680839025912472
49583,1680839025909019,1680839025911771
49582,1680839025908074,1680839025910431
49581,1680839025907046,1680839025909512
49580,1680839025906141,1680839025908578
49579,1680839025905210,1680839025907710
49578,1680839025904237,1680839025906590
49577,1680839025903155,1680839025905685
49576,1680839025902247,1680839025904754
49575,1680839025901264,1680839025903784
49574,1680839025900244,1680839025902708
49573,1680839025899266,1680839025901810
49572,1680839025898283,1680839025900842
49571,1680839025897364,1680839025899804
49570,1680839025896357,1680839025898951
49569,1680839025895354,1680839025897828
49568,1680839025894352,1680839025896908
49567,1680839025893389,1680839025895936
49566,1680839025892435,1680839025894983
49565,1680839025891462,1680839025893897
49564,1680839025890445,1680839025892934
49563,1680839025889530,1680839025891991
49562,1680839025888609,1680839025891028
49561,1680839025887688,1680839025889989
49560,1680839025886724,1680839025889075
49559,1680839025885682,1680839025888162
49558,1680839025884758,1680839025887239
49557,1680839025883845,1680839025886428
49556,1680839025882892,1680839025885227
49555,1680839025881921,1680839025884302
49554,1680839025880917,1680839025883389
49553,1680839025879979,1680839025882445
49552,1680839025879058,1680839025881581
49551,1680839025878127,1680839025880471
49550,1680839025877127,1680839025879523
49549,1680839025876218,1680839025878612
49548,1680839025875291,1680839025877687
49547,1680839025874380,1680839025876665
49546,1680839025873422,1680839025875764
49545,1680839025872499,1680839025874836
49544,1680839025871603,1680839025873957
49543,1680839025870698,1680839025872972
49542,1680839025869729,1680839025872044
49541,1680839025868812,1680839025871156
49540,1680839025867911,1680839025870311
49539,1680839025866939,1680839025869282
49538,1680839025865933,1680839025868365
49537,1680839025864999,1680839025867456
49536,1680839025864080,1680839025866500
49535,1680839025863100,1680839025865477
49534,1680839025862127,1680839025864545
49533,1680839025861125,1680839025863632
49532,1680839025860244,1680839025862661
49531,1680839025859292,1680839025861856
49530,1680839025858366,1680839025860690
49529,1680839025857235,1680839025859791
49528,1680839025856316,1680839025858835
49527,1680839025855376,1680839025857922
49526,1680839025854442,1680839025856781
49525,1680839025853470,1680839025855861
49524,1680839025852554,1680839025854941
49523,1680839025851636,1680839025853995
49522,1680839025850568,1680839025853015
49521,1680839025849582,1680839025852098
49520,1680839025848621,1680839025851181
49519,1680839025847721,1680839025850120
49518,1680839025846792,1680839025849135
49517,1680839025845837,1680839025848166
49516,1680839025844860,1680839025847265
49515,1680839025843945,1680839025846345
49514,1680839025843020,1680839025844849
49513,1680839025842061,1680839025844406
49512,1680839025841124,1680839025843490
49511,1680839025840223,1680839025842572
49510,1680839025839317,1680839025841612
49509,1680839025838346,1680839025840692
49508,1680839025837376,1680839025839768
49507,1680839025836460,1680839025838872
49506,1680839025835521,1680839025837889
49505,1680839025834560,1680839025836921
49504,1680839025833664,1680839025836005
49503,1680839025832734,1680839025835075
49502,1680839025831827,1680839025834106
49501,1680839025830849,1680839025833212
49500,1680839025829934,1680839025832279
49499,1680839025829029,1680839025831373
49498,1680839025828107,1680839025830395
49497,1680839025827123,1680839025829480
49496,1680839025826159,1680839025828575
49495,1680839025825259,1680839025827652
49494,1680839025824298,1680839025826675
49493,1680839025823391,1680839025825713
49492,1680839025822468,1680839025824806
49491,1680839025821512,1680839025823842
49490,1680839025820479,1680839025822937
49489,1680839025819554,1680839025822013
49488,1680839025818614,1680839025821059
49487,1680839025817678,1680839025820022
49486,1680839025816712,1680839025819098
49485,1680839025815791,1680839025818169
49484,1680839025814825,1680839025817224
49483,1680839025813873,1680839025816258
49482,1680839025812942,1680839025815333
49481,1680839025812012,1680839025814377
49480,1680839025811106,1680839025813418
49479,1680839025810128,1680839025812487
49478,1680839025809125,1680839025811555
49477,1680839025808236,1680839025810658
49476,1680839025807307,1680839025809674
49475,1680839025806299,1680839025808682
49474,1680839025805396,1680839025807780
49473,1680839025804456,1680839025806863
49472,1680839025803500,1680839025804954
49471,1680839025802486,1680839025804019
49470,1680839025801586,1680839025803137
49469,1680839025800595,1680839025802481
49468,1680839025799601,1680839025801158
49467,1680839025798688,1680839025800155
49466,1680839025797761,1680839025799593
49465,1680839025796767,1680839025799149
49464,1680839025795826,1680839025797317
49463,1680839025794913,1680839025796758
49462,1680839025793989,1680839025796305
49461,1680839025793015,1680839025795403
49460,1680839025792088,1680839025794458
49459,1680839025791190,1680839025793536
49458,1680839025790212,1680839025792559
49457,1680839025789283,1680839025791640
49456,1680839025788381,1680839025790735
49455,1680839025787456,1680839025789757
49454,1680839025786505,1680839025788827
49453,1680839025785591,1680839025787934
49452,1680839025784628,1680839025787000
49451,1680839025783685,1680839025786049
49450,1680839025782743,1680839025785136
49449,1680839025781780,1680839025784183
49448,1680839025780797,1680839025783232
49447,1680839025779851,1680839025782288
49446,1680839025778938,1680839025781325
49445,1680839025777986,1680839025780374
49444,1680839025777025,1680839025779397
49443,1680839025776049,1680839025778485
49442,1680839025775110,1680839025777531
49441,1680839025774162,1680839025776578
49440,1680839025773126,1680839025775595
49439,1680839025772184,1680839025774672
49438,1680839025771236,1680839025773722
49437,1680839025770284,1680839025772707
49436,1680839025769359,1680839025771736
49435,1680839025768417,1680839025770791
49434,1680839025767477,1680839025769836
49433,1680839025766443,1680839025768915
49432,1680839025765471,1680839025767973
49431,1680839025764496,1680839025767041
49430,1680839025763585,1680839025766004
49429,1680839025762580,1680839025765221
49428,1680839025761531,1680839025764040
49427,1680839025760590,1680839025763130
49426,1680839025759612,1680839025762126
49425,1680839025758616,1680839025761076
49424,1680839025757566,1680839025760136
49423,1680839025756638,1680839025759157
49422,1680839025755699,1680839025758168
49421,1680839025754725,1680839025757118
49420,1680839025753752,1680839025756179
49419,1680839025752779,1680839025755252
49418,1680839025751850,1680839025754279
49417,1680839025750893,1680839025753302
49416,1680839025749956,1680839025752324
49415,1680839025748970,1680839025751393
49414,1680839025748016,1680839025750445
49413,1680839025746981,1680839025749496
49412,1680839025746043,1680839025748515
49411,1680839025745057,1680839025747561
49410,1680839025744092,1680839025746525
49409,1680839025743130,1680839025745585
49408,1680839025742147,1680839025744601
49407,1680839025741118,1680839025743637
49406,1680839025740190,1680839025742674
49405,1680839025739247,1680839025741688
49404,1680839025738222,1680839025740654
49403,1680839025737220,1680839025739736
49402,1680839025736309,1680839025738790
49401,1680839025735342,1680839025737772
49400,1680839025734327,1680839025736765
49399,1680839025733126,1680839025735856
49398,1680839025732158,1680839025734886
49397,1680839025731184,1680839025733878
49396,1680839025730263,1680839025732675
49395,1680839025729276,1680839025731712
49394,1680839025728347,1680839025730736
49393,1680839025727355,1680839025729878
49392,1680839025726437,1680839025728828
49391,1680839025725444,1680839025727893
49390,1680839025724515,1680839025726921
49389,1680839025723526,1680839025726065
49388,1680839025722512,1680839025724999
49387,1680839025721553,1680839025724078
49386,1680839025720573,1680839025723087
49385,1680839025719607,1680839025722264
49384,1680839025718620,1680839025721106
49383,1680839025717665,1680839025720126
49382,1680839025716711,1680839025719179
49381,1680839025715752,1680839025718178
49380,1680839025714755,1680839025717220
49379,1680839025713828,1680839025716256
49378,1680839025712840,1680839025715299
49377,1680839025711855,1680839025714299
49376,1680839025710867,1680839025713381
49375,1680839025709975,1680839025712402
49374,1680839025708975,1680839025711490
49373,1680839025707973,1680839025710418
49372,1680839025707022,1680839025709529
49371,1680839025706092,1680839025708530
49370,1680839025705127,1680839025707680
49369,1680839025704165,1680839025706576
49368,1680839025703135,1680839025705639
49367,1680839025702198,1680839025704714
49366,1680839025701235,1680839025703741
49365,1680839025700281,1680839025702689
49364,1680839025699352,1680839025701744
49363,1680839025698400,1680839025700796
49362,1680839025697456,1680839025700048
49361,1680839025696475,1680839025698906
49360,1680839025695486,1680839025697953
49359,1680839025694591,1680839025697016
49358,1680839025693620,1680839025696258
49357,1680839025692670,1680839025695072
49356,1680839025691739,1680839025694145
49355,1680839025690854,1680839025693183
49354,1680839025689902,1680839025692422
49353,1680839025688854,1680839025691292
49352,1680839025687919,1680839025690414
49351,1680839025686992,1680839025689472
49350,1680839025686017,1680839025688737
49349,1680839025685004,1680839025687472
49348,1680839025684029,1680839025686545
49347,1680839025683046,1680839025685575
49346,1680839025682068,1680839025684564
49345,1680839025681043,1680839025683606
49344,1680839025680117,1680839025682607
49343,1680839025679081,1680839025681685
49342,1680839025678135,1680839025680608
49341,1680839025677169,1680839025679692
49340,1680839025676237,1680839025678639
49339,1680839025675244,1680839025677837
49338,1680839025674233,1680839025676757
49337,1680839025673284,1680839025675820
49336,1680839025672309,1680839025674802
49335,1680839025671351,1680839025674016
49334,1680839025670381,1680839025672872
49333,1680839025669441,1680839025671862
49332,1680839025668503,1680839025670913
49331,1680839025667569,1680839025670157
49330,1680839025666622,1680839025668995
49329,1680839025665680,1680839025668056
49328,1680839025664736,1680839025667130
49327,1680839025663777,1680839025666304
49326,1680839025662827,1680839025665234
49325,1680839025661857,1680839025664281
49324,1680839025660932,1680839025663338
49323,1680839025659905,1680839025662573
49322,1680839025658940,1680839025661412
49321,1680839025658012,1680839025660486
49320,1680839025657060,1680839025659490
49319,1680839025656108,1680839025658491
49318,1680839025655173,1680839025657567
49317,1680839025654238,1680839025656623
49316,1680839025653261,1680839025655695
49315,1680839025652270,1680839025654724
49314,1680839025651265,1680839025653793
49313,1680839025650327,1680839025652816
49312,1680839025649396,1680839025651821
49311,1680839025648408,1680839025650818
49310,1680839025647371,1680839025649882
49309,1680839025646455,1680839025648957
49308,1680839025645451,1680839025647959
49307,1680839025644474,1680839025646925
49306,1680839025643488,1680839025646015
49305,1680839025642542,1680839025645010
49304,1680839025641540,1680839025644059
49303,1680839025640540,1680839025643042
49302,1680839025639626,1680839025642102
49301,1680839025638666,1680839025641132
49300,1680839025637737,1680839025640092
49299,1680839025636786,1680839025639180
49298,1680839025635889,1680839025638218
49297,1680839025634939,1680839025637292
49296,1680839025633986,1680839025636339
49295,1680839025633056,1680839025635444
49294,1680839025632166,1680839025634500
49293,1680839025631259,1680839025633559
49292,1680839025630315,1680839025632608
49291,1680839025629311,1680839025631720
49290,1680839025628425,1680839025630822
49289,1680839025627240,1680839025629877
49288,1680839025626319,1680839025628866
49287,1680839025625400,1680839025627980
49286,1680839025624495,1680839025626802
49285,1680839025623585,1680839025625959
49284,1680839025622669,1680839025624955
49283,1680839025621757,1680839025624047
49282,1680839025620863,1680839025623139
49281,1680839025619669,1680839025622232
49280,1680839025618778,1680839025621343
49279,1680839025617758,1680839025620419
49278,1680839025616858,1680839025619222
49277,1680839025615948,1680839025618338
49276,1680839025615037,1680839025617333
49275,1680839025614146,1680839025616446
49274,1680839025613259,1680839025615535
49273,1680839025612370,1680839025614598
49272,1680839025611478,1680839025613707
49271,1680839025610569,1680839025612814
49270,1680839025609673,1680839025611916
49269,1680839025608774,1680839025611040
49268,1680839025607833,1680839025610124
49267,1680839025606911,1680839025609229
49266,1680839025606022,1680839025608327
49265,1680839025605124,1680839025607387
49264,1680839025604209,1680839025606458
49263,1680839025603262,1680839025605588
49262,1680839025602364,1680839025604680
49261,1680839025601408,1680839025603756
49260,1680839025600517,1680839025602818
49259,1680839025599613,1680839025601938
49258,1680839025598726,1680839025600969
49257,1680839025597799,1680839025600082
49256,1680839025596853,1680839025599175
49255,1680839025595957,1680839025598279
49254,1680839025595047,1680839025597355
49253,1680839025594107,1680839025596414
49252,1680839025593189,1680839025595544
49251,1680839025592293,1680839025594608
49250,1680839025591409,1680839025593667
49249,1680839025590516,1680839025592751
49248,1680839025589615,1680839025591869
49247,1680839025588624,1680839025590971
49246,1680839025587714,1680839025590070
49245,1680839025586725,1680839025589191
49244,1680839025585751,1680839025588185
49243,1680839025584730,1680839025587290
49242,1680839025583823,1680839025586285
49241,1680839025582811,1680839025585324
49240,1680839025581816,1680839025584282
49239,1680839025580841,1680839025583377
49238,1680839025579899,1680839025582360
49237,1680839025578990,1680839025581381
49236,1680839025578036,1680839025580404
49235,1680839025577057,1680839025579476
49234,1680839025576104,1680839025578554
49233,1680839025575189,1680839025577598
49232,1680839025574200,1680839025576610
49231,1680839025573238,1680839025575655
49230,1680839025572238,1680839025574739
49229,1680839025571334,1680839025573753
49228,1680839025570383,1680839025572787
49227,1680839025569428,1680839025571790
49226,1680839025568450,1680839025570887
49225,1680839025567554,1680839025569944
49224,1680839025566590,1680839025569012
49223,1680839025565560,1680839025568013
49222,1680839025564568,1680839025567131
49221,1680839025563662,1680839025566141
49220,1680839025562715,1680839025565117
49219,1680839025561660,1680839025564121
49218,1680839025560653,1680839025563216
49217,1680839025559752,1680839025562273
49216,1680839025558785,1680839025561232
49215,1680839025557736,1680839025560216
49214,1680839025556724,1680839025559338
49213,1680839025555826,1680839025558343
49212,1680839025554840,1680839025557294
49211,1680839025553777,1680839025556276
49210,1680839025552729,1680839025555380
49209,1680839025551843,1680839025554398
49208,1680839025550843,1680839025553362
49207,1680839025549765,1680839025552282
49206,1680839025548803,1680839025551397
49205,1680839025547806,1680839025550403
49204,1680839025546901,1680839025549339
49203,1680839025545919,1680839025548597
49202,1680839025544949,1680839025547377
49201,1680839025543972,1680839025546461
49200,1680839025543062,1680839025545494
49199,1680839025542099,1680839025544511
49198,1680839025541088,1680839025543555
49197,1680839025540113,1680839025542626
49196,1680839025539178,1680839025541659
49195,1680839025538249,1680839025540638
49194,1680839025537293,1680839025539664
49193,1680839025536342,1680839025538724
49192,1680839025535388,1680839025537811
49191,1680839025534374,1680839025536877
49190,1680839025533402,1680839025535928
49189,1680839025532451,1680839025534941
49188,1680839025531475,1680839025533935
49187,1680839025530475,1680839025532989
49186,1680839025529505,1680839025532004
49185,1680839025528511,1680839025531035
49184,1680839025527594,1680839025530019
49183,1680839025526634,1680839025529055
49182,1680839025525670,1680839025528072
49181,1680839025524674,1680839025527169
